Time (CET),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
7:55 AM,8.0 °C,6.4 °C,6.0 °C,87%,1025 hPa,7.0 km,ENE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Partly Cloudy
8:00 AM,8 °C,0,6 °C,84%,1026 hPa,7 km,ENE,9.3 km/h		/  ,0,0,	 ,Mist
8:55 AM,11.0 °C,0,7.0 °C,76%,1026 hPa,8.0 km,NE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
9:00 AM,11 °C,0,7 °C,70%,1026 hPa,8 km,NE,5.6 km/h		/  ,0,0,	 ,Mist
9:55 AM,13.0 °C,0,7.0 °C,67%,1026 hPa,8.0 km,ESE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
10:00 AM,13 °C,0,7 °C,59%,1026 hPa,8 km,ESE,5.6 km/h		/  ,0,0,	 ,Mist
10:55 AM,15.0 °C,0,8.0 °C,63%,1025 hPa,8.0 km,SW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
11:00 AM,15 °C,0,8 °C,52%,1026 hPa,8 km,SW,5.6 km/h		/  ,0,0,	 ,Mist
11:55 AM,16.0 °C,0,8.0 °C,59%,1024 hPa,7.0 km,SSW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
12:00 PM,16 °C,0,8 °C,46%,1025 hPa,7 km,SSW,5.6 km/h		/  ,0,0,	 ,Mist
12:55 PM,17.0 °C,0,7.0 °C,52%,1024 hPa,7.0 km,WSW,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Scattered Clouds
1:00 PM,17 °C,0,7 °C,40%,1024 hPa,7 km,WSW,7.4 km/h		/  ,0,0,	 ,Mist
1:55 PM,18.0 °C,0,6.0 °C,45%,1023 hPa,7.0 km,West,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Scattered Clouds
2:00 PM,18 °C,0,6 °C,36%,1023 hPa,7 km,West,7.4 km/h		/  ,0,0,	 ,Mist
2:55 PM,18.0 °C,0,6.0 °C,45%,1022 hPa,7.0 km,SW,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Scattered Clouds
3:00 PM,18 °C,0,6 °C,35%,1022 hPa,7 km,SW,7.4 km/h		/  ,0,0,	 ,Mist
3:55 PM,18.0 °C,0,6.0 °C,45%,1021 hPa,7.0 km,SW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
4:00 PM,18 °C,0,6 °C,35%,1022 hPa,7 km,SW,5.6 km/h		/  ,0,0,	 ,Mist
4:55 PM,17.0 °C,0,6.0 °C,48%,1021 hPa,7.0 km,SSW,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Scattered Clouds
5:00 PM,17 °C,0,6 °C,39%,1021 hPa,7 km,SSW,1.9 km/h		/  ,0,0,	 ,Mist
5:55 PM,16.0 °C,0,8.0 °C,59%,1021 hPa,7.0 km,South,13.0 km/h		/ 3.6 m/s,0,N/A,	 ,Scattered Clouds
6:00 PM,16 °C,0,8 °C,51%,1021 hPa,7 km,South,13.0 km/h		/  ,0,0,	 ,Mist
7:00 PM,14 °C,0,7 °C,54%,1021 hPa,7 km,SSE,7.4 km/h		/  ,0,0,	 ,Mist
7:55 PM,12.0 °C,0,7.0 °C,72%,1021 hPa,7.0 km,SW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Scattered Clouds
8:00 PM,12 °C,0,7 °C,63%,1021 hPa,7 km,SW,3.7 km/h		/  ,0,0,	 ,Mist
8:55 PM,10.0 °C,0,7.0 °C,82%,1021 hPa,7.0 km,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Unknown
9:00 PM,10 °C,0,7 °C,73%,1022 hPa,7 km,North,3.7 km/h		/  ,0,0,	 ,Mist
9:55 PM,9.0 °C,0,7.0 °C,87%,1021 hPa,7.0 km,NNW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Unknown
10:00 PM,9 °C,0,7 °C,84%,1022 hPa,7 km,NNW,5.6 km/h		/  ,0,0,	 ,Mist
10:55 PM,8.0 °C,7.3 °C,6.0 °C,87%,1021 hPa,7.0 km,North,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Unknown
11:00 PM,8 °C,0,6 °C,89%,1022 hPa,7 km,North,5.6 km/h		/  ,0,0,	 ,Mist
11:55 PM,7.0 °C,0,7.0 °C,100%,1021 hPa,7.0 km,NE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Unknown
12:00 AM,7 °C,0,7 °C,97%,1022 hPa,7 km,NE,3.7 km/h		/  ,0,0,	 ,Mist
12:55 AM,6.0 °C,4.5 °C,6.0 °C,100%,1020 hPa,7.0 km,ENE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Unknown
1:00 AM,6 °C,0,6 °C,99%,1021 hPa,7 km,ENE,7.4 km/h		/  ,0,0,	 ,Mist
1:55 AM,6.0 °C,0,6.0 °C,100%,1020 hPa,7.0 km,ENE,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Partly Cloudy
2:00 AM,6 °C,0,6 °C,99%,1021 hPa,7 km,ENE,1.9 km/h		/  ,0,0,	 ,Mist
2:55 AM,6.0 °C,0,6.0 °C,100%,1020 hPa,6.0 km,Calm,Calm,0,N/A,	 ,Unknown
3:00 AM,6 °C,0,6 °C,99%,1020 hPa,6 km,Calm,Calm,0,0,	 ,Mist
3:55 AM,5.0 °C,0,5.0 °C,100%,1019 hPa,5.0 km,NE,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Mist
4:00 AM,5 °C,0,5 °C,100%,1020 hPa,5 km,NE,1.9 km/h		/  ,0,0,	 ,Mist
4:55 AM,5.0 °C,0,5.0 °C,100%,1019 hPa,4.0 km,NE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mist
5:00 AM,5 °C,0,5 °C,100%,1020 hPa,4.0 km,NE,3.7 km/h		/  ,0,0,	 ,Mist
5:55 AM,5.0 °C,0,5.0 °C,100%,1019 hPa,2.5 km,ENE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mist
6:00 AM,5 °C,0,5 °C,99%,1020 hPa,2.5 km,ENE,3.7 km/h		/  ,0,0,	 ,Mist
6:55 AM,5.0 °C,3.9 °C,5.0 °C,100%,1019 hPa,2.0 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mist
7:00 AM,5 °C,0,5 °C,99%,1020 hPa,2.0 km,ENE,5.6 km/h		/  ,0,0,	 ,Mist
7:55 AM,5.0 °C,3.9 °C,4.0 °C,93%,1019 hPa,2.5 km,NNE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mist
8:00 AM,5 °C,0,4 °C,93%,1020 hPa,2.5 km,NNE,5.6 km/h		/  ,0,0,	 ,Mist
8:55 AM,10.0 °C,0,7.0 °C,82%,1019 hPa,0,East,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mist
9:00 AM,10 °C,0,7 °C,78%,1020 hPa,3.2 km,East,9.3 km/h		/  ,0,0,	 ,Mist
9:55 AM,13.0 °C,0,8.0 °C,72%,1019 hPa,3.5 km,ESE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mist
10:00 AM,13 °C,0,8 °C,64%,1020 hPa,3.5 km,ESE,9.3 km/h		/  ,0,0,	 ,Mist
10:55 AM,15.0 °C,0,8.0 °C,63%,1019 hPa,3.5 km,SSE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mist
11:00 AM,15 °C,0,8 °C,57%,1019 hPa,3.5 km,SSE,5.6 km/h		/  ,0,0,	 ,Mist
11:55 AM,16.0 °C,0,8.0 °C,59%,1018 hPa,4.0 km,South,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mist
12:55 PM,17.0 °C,0,8.0 °C,55%,1017 hPa,4.0 km,SW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mist
1:00 PM,17 °C,0,8 °C,45%,1018 hPa,4.0 km,SW,5.6 km/h		/  ,0,0,	 ,Mist
1:55 PM,18.0 °C,0,9.0 °C,56%,1016 hPa,4.0 km,West,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mist
2:00 PM,18 °C,0,9 °C,45%,1017 hPa,4.0 km,West,5.6 km/h		/  ,0,0,	 ,Mist
2:55 PM,18.0 °C,0,9.0 °C,56%,1016 hPa,4.0 km,Calm,Calm,0,N/A,	 ,Mist
3:00 PM,18 °C,0,9 °C,45%,1016 hPa,4.0 km,Calm,Calm,0,0,	 ,Mist
3:55 PM,18.0 °C,0,9.0 °C,56%,1015 hPa,4.0 km,Calm,Calm,0,N/A,	 ,Mist
4:00 PM,18 °C,0,9 °C,47%,1015 hPa,4.0 km,Calm,Calm,0,0,	 ,Mist
4:55 PM,16.0 °C,0,10.0 °C,68%,1014 hPa,5.0 km,SSE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Mist
5:00 PM,16 °C,0,10 °C,59%,1015 hPa,5 km,SSE,11.1 km/h		/  ,0,0,	 ,Mist
5:55 PM,15.0 °C,0,9.0 °C,67%,1014 hPa,6.0 km,SE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Unknown
6:00 PM,15 °C,0,9 °C,60%,1015 hPa,6 km,SE,11.1 km/h		/  ,0,0,	 ,Mist
6:55 PM,13.0 °C,0,7.0 °C,67%,1014 hPa,8.0 km,ESE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Unknown
7:00 PM,13 °C,0,7 °C,59%,1015 hPa,8 km,ESE,7.4 km/h		/  ,0,0,	 ,Mist
7:55 PM,11.0 °C,0,7.0 °C,76%,1014 hPa,8.0 km,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Unknown
8:00 PM,11 °C,0,7 °C,69%,1014 hPa,8 km,East,7.4 km/h		/  ,0,0,	 ,Mist
8:55 PM,9.0 °C,0,7.0 °C,87%,1014 hPa,8.0 km,NNE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Unknown
9:00 PM,9 °C,0,7 °C,83%,1014 hPa,8 km,NNE,5.6 km/h		/  ,0,0,	 ,Mist
9:55 PM,9.0 °C,0,7.0 °C,87%,1014 hPa,8.0 km,NE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Unknown
10:00 PM,9 °C,0,7 °C,87%,1014 hPa,8 km,NE,3.7 km/h		/  ,0,0,	 ,Mist
12:00 AM,8 °C,0,7 °C,88%,1014 hPa,8 km,ENE,14.8 km/h		/  ,0,0,	 ,Mist
1:00 AM,8 °C,0,7 °C,89%,1014 hPa,8 km,ENE,14.8 km/h		/  ,0,0,	 ,Mist
1:55 AM,8.0 °C,5.8 °C,7.0 °C,93%,1014 hPa,8.0 km,ENE,13.0 km/h		/ 3.6 m/s,0,N/A,	 ,Unknown
2:00 AM,8 °C,0,7 °C,89%,1014 hPa,8 km,ENE,13.0 km/h		/  ,0,0,	 ,Mist
2:55 AM,8.0 °C,6.4 °C,7.0 °C,93%,1014 hPa,8.0 km,NE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Unknown
3:00 AM,8 °C,0,7 °C,89%,1014 hPa,8 km,NE,9.3 km/h		/  ,0,0,	 ,Mist
4:00 AM,8 °C,0,7 °C,94%,1013 hPa,8 km,NNE,9.3 km/h		/  ,0,0,	 ,Mist
4:55 AM,8.0 °C,6.4 °C,7.0 °C,93%,1012 hPa,8.0 km,North,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Unknown
5:55 AM,8.0 °C,6.8 °C,7.0 °C,93%,1011 hPa,8.0 km,North,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Scattered Clouds
6:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1011 hPa,6.0 km,North,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
7:00 AM,7 °C,0,6 °C,89%,1012 hPa,6 km,North,5.6 km/h		/  ,0,0,	 ,Mist
8:00 AM,8 °C,0,6 °C,89%,1012 hPa,6 km,NNW,3.7 km/h		/  ,0,0,	 ,Mist
9:00 AM,9 °C,0,8 °C,93%,1012 hPa,4.0 km,WNW,3.7 km/h		/  ,0,0,	 ,Mist
9:55 AM,11.0 °C,0,9.0 °C,88%,1011 hPa,4.0 km,West,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Partly Cloudy
10:00 AM,11 °C,0,9 °C,75%,1011 hPa,4.0 km,West,1.9 km/h		/  ,0,0,	 ,Mist
10:55 AM,13.0 °C,0,7.0 °C,67%,1011 hPa,5.0 km,SSE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Partly Cloudy
11:00 AM,13 °C,0,7 °C,60%,1011 hPa,5 km,SSE,5.6 km/h		/  ,0,0,	 ,Mist
11:55 AM,14.0 °C,0,7.0 °C,63%,1010 hPa,6.0 km,SSW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Partly Cloudy
12:00 PM,14 °C,0,7 °C,55%,1010 hPa,6 km,SSW,5.6 km/h		/  ,0,0,	 ,Mist
12:55 PM,15.0 °C,0,8.0 °C,63%,1009 hPa,6.0 km,SSE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Unknown
1:00 PM,15 °C,0,8 °C,52%,1009 hPa,6 km,SSE,5.6 km/h		/  ,0,0,	 ,Mist
1:55 PM,15.0 °C,0,7.0 °C,59%,1009 hPa,6.0 km,SSE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Unknown
2:00 PM,15 °C,0,7 °C,48%,1009 hPa,6 km,SSE,5.6 km/h		/  ,0,0,	 ,Mist
2:55 PM,16.0 °C,0,8.0 °C,59%,1009 hPa,6.0 km,SSE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Scattered Clouds
3:00 PM,16 °C,0,8 °C,51%,1009 hPa,6 km,SSE,7.4 km/h		/  ,0,0,	 ,Mist
3:55 PM,15.0 °C,0,8.0 °C,63%,1008 hPa,5.0 km,SSE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
4:00 PM,15 °C,0,8 °C,55%,1008 hPa,5 km,SSE,7.4 km/h		/  ,0,0,	 ,Mist
4:55 PM,14.0 °C,0,9.0 °C,72%,1008 hPa,5.0 km,SSE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Scattered Clouds
5:00 PM,14 °C,0,9 °C,62%,1009 hPa,5 km,SSE,11.1 km/h		/  ,0,0,	 ,Mist
5:55 PM,14.0 °C,0,10.0 °C,77%,1008 hPa,4.5 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
6:00 PM,14 °C,0,10 °C,65%,1009 hPa,4.5 km,East,5.6 km/h		/  ,0,0,	 ,Mist
6:55 PM,13.0 °C,0,10.0 °C,82%,1009 hPa,0,ENE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Scattered Clouds
7:00 PM,13 °C,0,10 °C,72%,1009 hPa,4.3 km,ENE,3.7 km/h		/  ,0,0,	 ,Mist
7:55 PM,12.0 °C,0,9.0 °C,82%,1009 hPa,4.0 km,NE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
8:00 PM,12 °C,0,9 °C,80%,1010 hPa,4.0 km,NE,7.4 km/h		/  ,0,0,	 ,Mist
8:55 PM,10.0 °C,0,9.0 °C,94%,1009 hPa,4.0 km,NE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mist
9:00 PM,10 °C,0,9 °C,90%,1010 hPa,4.0 km,NE,7.4 km/h		/  ,0,0,	 ,Mist
9:55 PM,9.0 °C,0,9.0 °C,100%,1009 hPa,4.0 km,NE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mist
10:00 PM,9 °C,0,9 °C,97%,1010 hPa,4.0 km,NE,5.6 km/h		/  ,0,0,	 ,Mist
10:55 PM,8.0 °C,6.8 °C,8.0 °C,100%,1009 hPa,4.0 km,NNE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mist
11:00 PM,8 °C,0,8 °C,100%,1010 hPa,4.0 km,NNE,7.4 km/h		/  ,0,0,	 ,Mist
11:55 PM,8.0 °C,0,8.0 °C,100%,1009 hPa,3.5 km,Calm,Calm,0,N/A,	 ,Mist
12:00 AM,8 °C,0,8 °C,99%,1009 hPa,3.5 km,Calm,Calm,0,0,	 ,Mist
12:55 AM,8.0 °C,0,8.0 °C,100%,1009 hPa,3.5 km,Calm,Calm,0,N/A,	 ,Mist
1:00 AM,8 °C,0,8 °C,99%,1010 hPa,3.5 km,Calm,Calm,0,0,	 ,Mist
1:55 AM,7.0 °C,0,7.0 °C,100%,1009 hPa,3.5 km,Calm,Calm,0,N/A,	 ,Mist
2:00 AM,7 °C,0,7 °C,98%,1010 hPa,3.5 km,Calm,Calm,0,0,	 ,Mist
2:55 AM,7.0 °C,0,6.0 °C,93%,1009 hPa,3.5 km,Calm,Calm,0,N/A,	 ,Mist
3:00 AM,7 °C,0,6 °C,97%,1010 hPa,3.5 km,Calm,Calm,0,0,	 ,Mist
3:55 AM,6.0 °C,0,0,23%,1009 hPa,3.5 km,Calm,Calm,0,N/A,	 ,Mist
4:00 AM,6 °C,0,6 °C,97%,1009 hPa,3.5 km,Calm,Calm,0,0,	 ,Mist
4:55 AM,7.0 °C,0,6.0 °C,93%,1009 hPa,4.0 km,Calm,Calm,0,N/A,	 ,Mist
5:00 AM,7 °C,0,6 °C,93%,1009 hPa,4.0 km,Calm,Calm,0,0,	 ,Mist
5:55 AM,6.0 °C,0,5.0 °C,93%,1009 hPa,4.0 km,Calm,Calm,0,N/A,	 ,Scattered Clouds
6:00 AM,6 °C,0,6 °C,94%,1010 hPa,4.0 km,Calm,Calm,0,0,	 ,Mist
6:55 AM,7.0 °C,5.7 °C,6.0 °C,93%,1010 hPa,3.5 km,North,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Partly Cloudy
7:00 AM,7 °C,0,6 °C,93%,1011 hPa,3.5 km,North,7.4 km/h		/  ,0,0,	 ,Mist
7:55 AM,9.0 °C,0,8.0 °C,93%,1010 hPa,0,Calm,Calm,0,N/A,	 ,Mostly Cloudy
8:00 AM,9 °C,0,8 °C,90%,1011 hPa,3.7 km,Calm,Calm,0,0,	 ,Mist
8:55 AM,11.0 °C,0,10.0 °C,94%,1011 hPa,3.5 km,NNW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
9:00 AM,11 °C,0,10 °C,89%,1012 hPa,3.5 km,NNW,3.7 km/h		/  ,0,0,	 ,Mist
9:55 AM,12.0 °C,0,10.0 °C,88%,1011 hPa,3.5 km,Calm,Calm,0,N/A,	 ,Mostly Cloudy
10:00 AM,12 °C,0,10 °C,86%,1012 hPa,3.5 km,Calm,Calm,0,0,	 ,Mist
10:55 AM,13.0 °C,0,10.0 °C,82%,1012 hPa,3.5 km,Calm,Calm,0,N/A,	 ,Mostly Cloudy
11:00 AM,13 °C,0,10 °C,75%,1012 hPa,3.5 km,Calm,Calm,0,0,	 ,Mist
11:55 AM,14.0 °C,0,10.0 °C,77%,1012 hPa,4.0 km,ENE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
12:00 PM,14 °C,0,10 °C,68%,1012 hPa,4.0 km,ENE,7.4 km/h		/  ,0,0,	 ,Mist
12:55 PM,15.0 °C,0,11.0 °C,77%,1012 hPa,5.0 km,ESE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mostly Cloudy
1:00 PM,15 °C,0,11 °C,67%,1012 hPa,5 km,ESE,9.3 km/h		/  ,0,0,	 ,Mist
1:55 PM,15.0 °C,0,12.0 °C,82%,1012 hPa,6.0 km,ENE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Mostly Cloudy
2:00 PM,15 °C,0,12 °C,74%,1012 hPa,6 km,ENE,11.1 km/h		/  ,0,0,	 ,Mist
2:55 PM,16.0 °C,0,12.0 °C,77%,1011 hPa,6.0 km,East,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Scattered Clouds
3:00 PM,16 °C,0,12 °C,70%,1012 hPa,6 km,East,11.1 km/h		/  ,0,0,	 ,Mist
3:55 PM,16.0 °C,0,12.0 °C,77%,1011 hPa,7.0 km,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Scattered Clouds
4:55 PM,15.0 °C,0,12.0 °C,82%,1011 hPa,7.0 km,NE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Partly Cloudy
5:00 PM,15 °C,0,12 °C,78%,1012 hPa,7 km,NE,11.1 km/h		/  ,0,0,	 ,Mist
5:55 PM,14.0 °C,0,12.0 °C,88%,1011 hPa,7.0 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Partly Cloudy
6:00 PM,14 °C,0,12 °C,81%,1012 hPa,7 km,East,5.6 km/h		/  ,0,0,	 ,Mist
6:55 PM,13.0 °C,0,12.0 °C,94%,1012 hPa,5.0 km,SE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Partly Cloudy
7:00 PM,13 °C,0,12 °C,95%,1012 hPa,5 km,SE,7.4 km/h		/  ,0,0,	 ,Mist
7:55 PM,12.0 °C,0,12.0 °C,100%,1012 hPa,5.0 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
8:00 PM,12 °C,0,12 °C,95%,1013 hPa,5 km,East,5.6 km/h		/  ,0,0,	 ,Mist
9:00 PM,11 °C,0,10 °C,99%,1013 hPa,4.5 km,NE,3.7 km/h		/  ,0,0,Fog,Patches of Fog
9:55 PM,10.0 °C,0,9.0 °C,94%,1013 hPa,1.4 km,ENE,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Shallow Fog
10:00 PM,10 °C,0,9 °C,93%,1013 hPa,1.4 km,ENE,3.7 km/h		/  ,0,0,Fog,Patches of Fog
11:00 PM,9 °C,0,8 °C,90%,1013 hPa,0.7 km,East,7.4 km/h		/  ,0,0,Fog,Partial Fog
11:55 PM,8.0 °C,7.3 °C,7.0 °C,93%,1013 hPa,0.1 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,Fog,Fog
12:00 AM,8 °C,0,7 °C,91%,1014 hPa,0.1 km,East,5.6 km/h		/  ,0,0,Fog,Partial Fog
12:55 AM,8.0 °C,0,7.0 °C,93%,1013 hPa,0.1 km,ENE,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Fog
1:00 AM,8 °C,0,7 °C,88%,1014 hPa,0.1 km,ENE,3.7 km/h		/  ,0,0,Fog,Partial Fog
1:55 AM,8.0 °C,7.3 °C,7.0 °C,93%,1013 hPa,0.1 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,Fog,Fog
2:00 AM,8 °C,0,7 °C,90%,1014 hPa,0.1 km,ENE,5.6 km/h		/  ,0,0,Fog,Partial Fog
2:55 AM,8.0 °C,7.3 °C,7.0 °C,93%,1013 hPa,0.1 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,Fog,Fog
3:00 AM,8 °C,0,7 °C,89%,1013 hPa,0.1 km,ENE,5.6 km/h		/  ,0,0,Fog,Partial Fog
3:55 AM,8.0 °C,5.8 °C,7.0 °C,93%,1013 hPa,0.1 km,NE,13.0 km/h		/ 3.6 m/s,0,N/A,Fog,Fog
4:00 AM,8 °C,0,7 °C,91%,1013 hPa,0.1 km,NE,13.0 km/h		/  ,0,0,Fog,Partial Fog
4:55 AM,8.0 °C,0,7.0 °C,93%,1013 hPa,0.1 km,South,1.9 km/h		/ 0.5 m/s,0,N/A,Fog,Fog
5:00 AM,8 °C,0,7 °C,91%,1013 hPa,0.1 km,South,1.9 km/h		/  ,0,0,Fog,Partial Fog
5:55 AM,8.0 °C,0,6.0 °C,87%,1013 hPa,0.1 km,WSW,1.9 km/h		/ 0.5 m/s,0,N/A,Fog,Fog
6:00 AM,8 °C,0,6 °C,88%,1013 hPa,0.1 km,WSW,1.9 km/h		/  ,0,0,Fog,Partial Fog
6:55 AM,7.0 °C,0,6.0 °C,93%,1013 hPa,0.1 km,NW,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Fog
7:00 AM,7 °C,0,6 °C,90%,1014 hPa,0.1 km,NW,3.7 km/h		/  ,0,0,Fog,Partial Fog
7:55 AM,7.0 °C,0,6.0 °C,93%,1013 hPa,1.4 km,West,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Scattered Clouds
8:00 AM,7 °C,0,6 °C,89%,1014 hPa,1.4 km,West,1.9 km/h		/  ,0,0,Rain,Light Rain
8:02 AM,7.0 °C,0,6.0 °C,93%,1013 hPa,1.8 km,NW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Scattered Clouds
8:55 AM,10.0 °C,0,9.0 °C,94%,1013 hPa,2.8 km,WSW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Scattered Clouds
9:00 AM,10 °C,0,9 °C,88%,1014 hPa,2.8 km,WSW,3.7 km/h		/  ,0,0,	 ,Mist
9:55 AM,13.0 °C,0,11.0 °C,88%,1013 hPa,7.0 km,ESE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Partly Cloudy
10:00 AM,13 °C,0,11 °C,88%,1014 hPa,7 km,ESE,7.4 km/h		/  ,0,0,	 ,Mist
10:55 AM,15.0 °C,0,13.0 °C,88%,1013 hPa,8.0 km,East,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Scattered Clouds
11:00 AM,15 °C,0,12 °C,80%,1014 hPa,8 km,East,9.3 km/h		/  ,0,0,	 ,Mist
11:55 AM,16.0 °C,0,12.0 °C,77%,1013 hPa,9.0 km,ESE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Scattered Clouds
12:00 PM,16 °C,0,12 °C,72%,1014 hPa,9 km,ESE,11.1 km/h		/  ,0,0,	 ,Mist
1:00 PM,17 °C,0,14 °C,77%,1013 hPa,9 km,ESE,13.0 km/h		/  ,0,0,	 ,Mist
1:55 PM,17.0 °C,0,13.0 °C,77%,1013 hPa,10.0 km,ESE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Scattered Clouds
2:00 PM,17 °C,0,13 °C,70%,1013 hPa,10 km,ESE,11.1 km/h		/  ,0,0,	 ,Partly Cloudy
2:55 PM,18.0 °C,0,14.0 °C,77%,1012 hPa,9.0 km,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Scattered Clouds
3:00 PM,18 °C,0,14 °C,69%,1013 hPa,9 km,East,7.4 km/h		/  ,0,0,	 ,Mist
3:55 PM,17.0 °C,0,13.0 °C,77%,1012 hPa,9.0 km,East,14.8 km/h		/ 4.1 m/s,0,N/A,	 ,Scattered Clouds
4:00 PM,17 °C,0,13 °C,70%,1013 hPa,9 km,East,14.8 km/h		/  ,0,0,	 ,Mist
4:55 PM,17.0 °C,0,13.0 °C,77%,1012 hPa,9.0 km,ENE,14.8 km/h		/ 4.1 m/s,0,N/A,	 ,Partly Cloudy
5:55 PM,16.0 °C,0,13.0 °C,82%,1012 hPa,10.0 km,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Partly Cloudy
6:00 PM,16 °C,0,13 °C,77%,1012 hPa,10 km,East,7.4 km/h		/  ,0,0,	 ,Scattered Clouds
6:55 PM,13.0 °C,0,13.0 °C,100%,1012 hPa,8.0 km,ESE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Partly Cloudy
7:00 PM,13 °C,0,13 °C,100%,1013 hPa,8 km,ESE,11.1 km/h		/  ,0,0,	 ,Mist
7:55 PM,13.0 °C,0,12.0 °C,94%,1013 hPa,6.0 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Partly Cloudy
